Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
03/05/2021 13:16:00,1000,1,86.18,,,,,,
03/05/2021 13:17:00,1000,1,86.18,,,,,,
03/05/2021 13:18:00,1000,1,86.18,,,,,,
03/05/2021 13:19:00,1000,1,86.18,,,,,,
03/05/2021 13:20:00,1000,1,86.18,21,0.39,0.01,0.049,0.36,0.009
03/05/2021 13:21:00,1000,1,86.18,,,,,,
03/05/2021 13:22:00,1000,1,86.18,,,,,,
03/05/2021 13:23:00,1000,1,86.18,,,,,,
03/05/2021 13:24:00,1000,1,86.18,,,,,,
03/05/2021 13:25:00,1000,1,86.18,21,0.39,0.01,0.049,0.39,0.009
03/05/2021 13:26:00,1000,1,86.18,,,,,,
03/05/2021 13:27:00,1000,1,86.18,,,,,,
03/05/2021 13:28:00,1000,1,86.18,,,,,,
03/05/2021 13:29:00,1000,1,86.18,,,,,,
03/05/2021 13:30:00,1000,1,86.18,21,0.39,0.01,0.049,0.38,0.009
03/05/2021 13:31:00,1000,1,86.18,,,,,,
03/05/2021 13:32:00,1000,1,86.18,,,,,,
03/05/2021 13:33:00,1000,1,86.18,,,,,,
03/05/2021 13:34:00,1000,1,86.18,,,,,,
03/05/2021 13:35:00,1000,1,86.18,21,0.39,0.01,0.049,0.38,0.009
03/05/2021 13:36:00,1000,1,86.18,,,,,,
03/05/2021 13:37:00,1000,1,86.18,,,,,,
03/05/2021 13:38:00,1000,1,86.18,,,,,,
03/05/2021 13:39:00,1000,1,86.18,,,,,,
03/05/2021 13:40:00,1000,1,86.18,21,0.52,0.01,0.075,0.39,0.009
03/05/2021 13:41:00,1000,1,86.18,,,,,,
03/05/2021 13:42:00,1000,1,86.18,,,,,,
03/05/2021 13:43:00,1000,1,86.18,,,,,,
03/05/2021 13:44:00,1000,1,86.18,,,,,,
03/05/2021 13:45:00,1000,1,86.18,21,0.35,0.01,0.042,0.37,0.009
03/05/2021 13:46:00,1000,1,86.18,,,,,,
03/05/2021 13:47:00,1000,1,86.18,,,,,,
03/05/2021 13:48:00,1000,1,86.18,,,,,,
03/05/2021 13:49:00,1000,1,86.18,,,,,,
03/05/2021 13:50:00,1000,1,86.18,21,0.35,0.01,0.042,0.37,0.009
03/05/2021 13:51:00,1000,1,86.18,,,,,,
03/05/2021 13:52:00,1000,1,86.18,,,,,,
03/05/2021 13:53:00,1000,1,86.18,,,,,,
03/05/2021 13:54:00,1000,1,86.18,,,,,,
03/05/2021 13:55:00,1000,1,86.18,21,0.52,0.01,0.075,0.37,0.009
03/05/2021 13:56:00,1000,1,86.18,,,,,,
03/05/2021 13:57:00,1000,1,86.18,,,,,,
03/05/2021 13:58:00,1000,1,86.18,,,,,,
03/05/2021 13:59:00,1000,1,86.18,,,,,,
03/05/2021 14:00:00,1000,1,86.18,21,0.35,0.01,0.042,0.37,0.009
03/05/2021 14:01:00,1000,1,86.18,,,,,,
03/05/2021 14:02:00,1000,1,86.18,,,,,,
03/05/2021 14:03:00,1000,1,86.18,,,,,,
03/05/2021 14:04:00,1000,1,86.18,,,,,,
03/05/2021 14:05:00,1000,1,86.18,21,0.35,0.01,0.042,0.37,0.009
03/05/2021 14:06:00,1000,1,86.18,,,,,,
03/05/2021 14:07:00,1000,1,86.18,,,,,,
03/05/2021 14:08:00,1000,1,86.18,,,,,,
03/05/2021 14:09:00,1000,1,86.18,,,,,,
03/05/2021 14:10:00,1000,1,86.18,21,0.35,0.01,0.042,0.36,0.009
03/05/2021 14:11:00,1000,1,86.18,,,,,,
03/05/2021 14:12:00,1000,1,86.18,,,,,,
03/05/2021 14:13:00,1000,1,86.18,,,,,,
03/05/2021 14:14:00,1000,1,86.18,,,,,,
03/05/2021 14:15:00,1000,1,86.18,21,0.39,0.01,0.049,0.37,0.009
03/05/2021 14:16:00,1000,1,86.18,,,,,,
03/05/2021 14:17:00,1000,1,86.18,,,,,,
03/05/2021 14:18:00,1000,1,86.18,,,,,,
03/05/2021 14:19:00,1000,1,86.18,,,,,,
03/05/2021 14:20:00,1000,1,86.18,21,0.39,0.01,0.049,0.39,0.009
03/05/2021 14:21:00,1000,1,86.18,,,,,,
03/05/2021 14:22:00,1000,1,86.18,,,,,,
03/05/2021 14:23:00,1000,1,86.18,,,,,,
03/05/2021 14:24:00,1000,1,86.18,,,,,,
03/05/2021 14:25:00,1000,1,86.18,21,0.39,0.01,0.049,0.38,0.009
03/05/2021 14:26:00,1000,1,86.18,,,,,,
03/05/2021 14:27:00,1000,1,86.18,,,,,,
03/05/2021 14:28:00,1000,1,86.18,,,,,,
03/05/2021 14:29:00,1000,1,86.18,,,,,,
03/05/2021 14:30:00,1000,1,86.18,21,0.39,0.01,0.049,0.38,0.009
03/05/2021 14:31:00,1000,1,86.18,,,,,,
03/05/2021 14:32:00,1000,1,86.18,,,,,,
03/05/2021 14:33:00,1000,1,86.18,,,,,,
03/05/2021 14:34:00,1000,1,86.18,,,,,,
03/05/2021 14:35:00,1000,1,86.18,21,0.35,0.01,0.042,0.35,0.008
03/05/2021 14:36:00,1000,1,86.18,,,,,,
03/05/2021 14:37:00,1000,1,86.18,,,,,,
03/05/2021 14:38:00,1000,1,86.18,,,,,,
03/05/2021 14:39:00,1000,1,86.18,,,,,,
03/05/2021 14:40:00,1000,1,86.18,21,0.39,0.01,0.049,0.35,0.008
03/05/2021 14:41:00,1000,1,86.18,,,,,,
03/05/2021 14:42:00,1000,1,86.18,,,,,,
03/05/2021 14:43:00,1000,1,86.18,,,,,,
03/05/2021 14:44:00,1000,1,86.18,,,,,,
03/05/2021 14:45:00,1000,1,86.18,21,0.39,0.01,0.049,0.36,0.009
03/05/2021 14:46:00,1000,1,86.18,,,,,,
03/05/2021 14:47:00,1000,1,86.18,,,,,,
03/05/2021 14:48:00,1000,1,86.18,,,,,,
03/05/2021 14:49:00,1000,1,86.18,,,,,,
03/05/2021 14:50:00,1000,1,86.18,21,0.39,0.01,0.049,0.37,0.009
03/05/2021 14:51:00,1000,1,86.18,,,,,,
03/05/2021 14:52:00,1000,1,86.18,,,,,,
03/05/2021 14:53:00,1000,1,86.18,,,,,,
03/05/2021 14:54:00,1000,1,86.18,,,,,,
03/05/2021 14:55:00,1000,1,86.18,21,0.43,0.01,0.058,0.37,0.009
03/05/2021 14:56:00,1000,1,86.18,,,,,,
03/05/2021 14:57:00,1000,1,86.18,,,,,,
03/05/2021 14:58:00,1000,1,86.18,,,,,,
03/05/2021 14:59:00,1000,1,86.18,,,,,,
03/05/2021 15:00:00,1000,1,86.18,21,0.39,0.01,0.049,0.37,0.009
03/05/2021 15:01:00,1000,1,86.18,,,,,,
03/05/2021 15:02:00,1000,1,86.18,,,,,,
03/05/2021 15:03:00,1000,1,86.18,,,,,,
03/05/2021 15:04:00,1000,1,86.18,,,,,,
03/05/2021 15:05:00,1000,1,86.18,21,0.39,0.01,0.049,0.36,0.009
03/05/2021 15:06:00,1000,1,86.18,,,,,,
03/05/2021 15:07:00,1000,1,86.18,,,,,,
03/05/2021 15:08:00,1000,1,86.18,,,,,,
03/05/2021 15:09:00,1000,1,86.18,,,,,,
03/05/2021 15:10:00,1000,1,86.18,21,0.39,0.01,0.049,0.37,0.009
03/05/2021 15:11:00,1000,1,86.18,,,,,,
03/05/2021 15:12:00,1000,1,86.18,,,,,,
03/05/2021 15:13:00,1000,1,86.18,,,,,,
03/05/2021 15:14:00,1000,1,86.18,,,,,,
03/05/2021 15:15:00,1000,1,86.18,21,0.35,0.01,0.042,0.36,0.009
03/05/2021 15:16:00,1000,1,86.18,,,,,,
03/05/2021 15:17:00,1000,1,86.18,,,,,,
03/05/2021 15:18:00,1000,1,86.18,,,,,,
03/05/2021 15:19:00,1000,1,86.18,,,,,,
03/05/2021 15:20:00,1000,1,86.18,21,0.35,0.01,0.042,0.36,0.009
03/05/2021 15:21:00,1000,1,86.18,,,,,,
03/05/2021 15:22:00,1000,1,86.18,,,,,,
03/05/2021 15:23:00,1000,1,86.18,,,,,,
03/05/2021 15:24:00,1000,1,86.18,,,,,,
03/05/2021 15:25:00,1000,1,86.18,21,0.35,0.01,0.042,0.38,0.009
03/05/2021 15:26:00,1000,1,86.18,,,,,,
03/05/2021 15:27:00,1000,1,86.18,,,,,,
03/05/2021 15:28:00,1000,1,86.18,,,,,,
03/05/2021 15:29:00,1000,1,86.18,,,,,,
03/05/2021 15:30:00,1000,1,86.18,21,0.35,0.01,0.042,0.37,0.009
03/05/2021 15:31:00,1000,1,86.18,,,,,,
03/05/2021 15:32:00,1000,1,86.18,,,,,,
03/05/2021 15:33:00,1000,1,86.18,,,,,,
03/05/2021 15:34:00,1000,1,86.18,,,,,,
03/05/2021 15:35:00,1000,1,86.18,21,0.35,0.01,0.042,0.39,0.009
03/05/2021 15:36:00,1000,1,86.18,,,,,,
03/05/2021 15:37:00,1000,1,86.18,,,,,,
03/05/2021 15:38:00,1000,1,86.18,,,,,,
03/05/2021 15:39:00,1000,1,86.18,,,,,,
03/05/2021 15:40:00,1000,1,86.18,21,0.39,0.01,0.049,0.39,0.009
03/05/2021 15:41:00,1000,1,86.18,,,,,,
03/05/2021 15:42:00,1000,1,86.18,,,,,,
03/05/2021 15:43:00,1000,1,86.18,,,,,,
03/05/2021 15:44:00,1000,1,86.18,,,,,,
03/05/2021 15:45:00,1000,1,86.18,21,0.39,0.01,0.049,0.38,0.009
03/05/2021 15:46:00,1000,1,86.18,,,,,,
03/05/2021 15:47:00,1000,1,86.18,,,,,,
03/05/2021 15:48:00,1000,1,86.18,,,,,,
03/05/2021 15:49:00,1000,1,86.18,,,,,,
03/05/2021 15:50:00,1000,1,86.18,21,0.39,0.01,0.049,0.39,0.009
03/05/2021 15:51:00,1000,1,86.18,,,,,,
03/05/2021 15:52:00,1000,1,86.18,,,,,,
03/05/2021 15:53:00,1000,1,86.18,,,,,,
03/05/2021 15:54:00,1000,1,86.18,,,,,,
03/05/2021 15:55:00,1000,1,86.18,21,0.39,0.01,0.049,0.41,0.010
03/05/2021 15:56:00,1000,1,86.18,,,,,,
03/05/2021 15:57:00,1000,1,86.18,,,,,,
03/05/2021 15:58:00,1000,1,86.18,,,,,,
03/05/2021 15:59:00,1000,1,86.18,,,,,,
03/05/2021 16:00:00,1000,1,86.18,21,0.39,0.01,0.049,0.42,0.010
03/05/2021 16:01:00,1000,1,86.18,,,,,,
03/05/2021 16:02:00,1000,1,86.18,,,,,,
03/05/2021 16:03:00,1000,1,86.18,,,,,,
03/05/2021 16:04:00,1000,1,86.18,,,,,,
03/05/2021 16:05:00,1000,1,86.18,21,0.35,0.01,0.042,0.41,0.010
03/05/2021 16:06:00,1000,1,86.18,,,,,,
03/05/2021 16:07:00,1000,1,86.18,,,,,,
03/05/2021 16:08:00,1000,1,86.18,,,,,,
03/05/2021 16:09:00,1000,1,86.18,,,,,,
03/05/2021 16:10:00,1000,1,86.18,21,0.35,0.01,0.042,0.37,0.009
03/05/2021 16:11:00,1000,1,86.18,,,,,,
03/05/2021 16:12:00,1000,1,86.18,,,,,,
03/05/2021 16:13:00,1000,1,86.18,,,,,,
03/05/2021 16:14:00,1000,1,86.18,,,,,,
03/05/2021 16:15:00,1000,1,86.18,21,0.35,0.01,0.042,0.37,0.009
03/05/2021 16:16:00,1000,1,86.18,,,,,,
03/05/2021 16:17:00,1000,1,86.18,,,,,,
03/05/2021 16:18:00,1000,1,86.18,,,,,,
03/05/2021 16:19:00,1000,1,86.18,,,,,,
03/05/2021 16:20:00,1000,1,86.18,21,0.35,0.01,0.042,0.36,0.009
03/05/2021 16:21:00,1000,1,86.18,,,,,,
03/05/2021 16:22:00,1000,1,86.18,,,,,,
03/05/2021 16:23:00,1000,1,86.18,,,,,,
03/05/2021 16:24:00,1000,1,86.18,,,,,,
03/05/2021 16:25:00,1000,1,86.18,21,0.35,0.01,0.042,0.38,0.009
03/05/2021 16:26:00,1000,1,86.18,,,,,,
03/05/2021 16:27:00,1000,1,86.18,,,,,,
03/05/2021 16:28:00,1000,1,86.18,,,,,,
03/05/2021 16:29:00,1000,1,86.18,,,,,,
03/05/2021 16:30:00,1000,1,86.18,21,0.35,0.01,0.042,0.38,0.009
03/05/2021 16:31:00,1000,1,86.18,,,,,,
03/05/2021 16:32:00,1000,1,86.18,,,,,,
03/05/2021 16:33:00,1000,1,86.18,,,,,,
03/05/2021 16:34:00,1000,1,86.18,,,,,,
03/05/2021 16:35:00,1000,1,86.18,21,0.35,0.01,0.042,0.38,0.009
03/05/2021 16:36:00,1000,1,86.18,,,,,,
03/05/2021 16:37:00,1000,1,86.18,,,,,,
03/05/2021 16:38:00,1000,1,86.18,,,,,,
03/05/2021 16:39:00,1000,1,86.18,,,,,,
03/05/2021 16:40:00,1000,1,86.18,21,0.39,0.01,0.049,0.38,0.009
03/05/2021 16:41:00,1000,1,86.18,,,,,,
03/05/2021 16:42:00,1000,1,86.18,,,,,,
03/05/2021 16:43:00,1000,1,86.18,,,,,,
03/05/2021 16:44:00,1000,1,86.18,,,,,,
03/05/2021 16:45:00,1000,1,86.18,21,0.39,0.01,0.049,0.38,0.009
03/05/2021 16:46:00,1000,1,86.18,,,,,,
03/05/2021 16:47:00,1000,1,86.18,,,,,,
03/05/2021 16:48:00,1000,1,86.18,,,,,,
03/05/2021 16:49:00,1000,1,86.18,,,,,,
03/05/2021 16:50:00,1000,1,86.18,21,0.39,0.01,0.049,0.38,0.009
03/05/2021 16:51:00,1000,1,86.18,,,,,,
03/05/2021 16:52:00,1000,1,86.18,,,,,,
03/05/2021 16:53:00,1000,1,86.18,,,,,,
03/05/2021 16:54:00,1000,1,86.18,,,,,,
03/05/2021 16:55:00,1000,1,86.18,21,0.39,0.01,0.049,0.38,0.009
03/05/2021 16:56:00,1000,1,86.18,,,,,,
03/05/2021 16:57:00,1000,1,86.18,,,,,,
03/05/2021 16:58:00,1000,1,86.18,,,,,,
03/05/2021 16:59:00,1000,1,86.18,,,,,,
03/05/2021 17:00:00,1000,1,86.18,21,0.35,0.01,0.042,0.39,0.009
03/05/2021 17:01:00,1000,1,86.18,,,,,,
03/05/2021 17:02:00,1000,1,86.18,,,,,,
03/05/2021 17:03:00,1000,1,86.18,,,,,,
03/05/2021 17:04:00,1000,1,86.18,,,,,,
03/05/2021 17:05:00,1000,1,86.18,21,0.35,0.01,0.042,0.39,0.009
03/05/2021 17:06:00,1000,1,86.18,,,,,,
03/05/2021 17:07:00,1000,1,86.18,,,,,,
03/05/2021 17:08:00,1000,1,86.18,,,,,,
03/05/2021 17:09:00,1000,1,86.18,,,,,,
03/05/2021 17:10:00,1000,1,86.18,21,0.35,0.01,0.042,0.38,0.009
03/05/2021 17:11:00,1000,1,86.18,,,,,,
03/05/2021 17:12:00,1000,1,86.18,,,,,,
03/05/2021 17:13:00,1000,1,86.18,,,,,,
03/05/2021 17:14:00,1000,1,86.18,,,,,,
03/05/2021 17:15:00,1000,1,86.18,21,0.35,0.01,0.042,0.40,0.010
03/05/2021 17:16:00,1000,1,86.18,,,,,,
03/05/2021 17:17:00,1000,1,86.18,,,,,,
03/05/2021 17:18:00,1000,1,86.18,,,,,,
03/05/2021 17:19:00,1000,1,86.18,,,,,,
03/05/2021 17:20:00,1000,1,86.18,21,0.35,0.01,0.042,0.41,0.010
03/05/2021 17:21:00,1000,1,86.18,,,,,,
03/05/2021 17:22:00,1000,1,86.18,,,,,,
03/05/2021 17:23:00,1000,1,86.18,,,,,,
03/05/2021 17:24:00,1000,1,86.18,,,,,,
03/05/2021 17:25:00,1000,1,86.18,21,0.35,0.01,0.042,0.42,0.010
03/05/2021 17:26:00,1000,1,86.18,,,,,,
03/05/2021 17:27:00,1000,1,86.18,,,,,,
03/05/2021 17:28:00,1000,1,86.18,,,,,,
03/05/2021 17:29:00,1000,1,86.18,,,,,,
03/05/2021 17:30:00,1000,1,86.18,21,0.43,0.01,0.058,0.40,0.010
03/05/2021 17:31:00,1000,1,86.18,,,,,,
03/05/2021 17:32:00,1000,1,86.18,,,,,,
03/05/2021 17:33:00,1000,1,86.18,,,,,,
03/05/2021 17:34:00,1000,1,86.18,,,,,,
03/05/2021 17:35:00,1000,1,86.18,21,0.35,0.01,0.042,0.41,0.010
03/05/2021 17:36:00,1000,1,86.18,,,,,,
03/05/2021 17:37:00,1000,1,86.18,,,,,,
03/05/2021 17:38:00,1000,1,86.18,,,,,,
03/05/2021 17:39:00,1000,1,86.18,,,,,,
03/05/2021 17:40:00,1000,1,86.18,21,0.35,0.01,0.042,0.41,0.010
03/05/2021 17:41:00,1000,1,86.18,,,,,,
03/05/2021 17:42:00,1000,1,86.18,,,,,,
03/05/2021 17:43:00,1000,1,86.18,,,,,,
03/05/2021 17:44:00,1000,1,86.18,,,,,,
03/05/2021 17:45:00,1000,1,86.18,21,0.39,0.01,0.049,0.41,0.010
03/05/2021 17:46:00,1000,1,86.18,,,,,,
03/05/2021 17:47:00,1000,1,86.18,,,,,,
03/05/2021 17:48:00,1000,1,86.18,,,,,,
03/05/2021 17:49:00,1000,1,86.18,,,,,,
03/05/2021 17:50:00,1000,1,86.18,21,0.35,0.01,0.042,0.42,0.010
03/05/2021 17:51:00,1000,1,86.18,,,,,,
03/05/2021 17:52:00,1000,1,86.18,,,,,,
03/05/2021 17:53:00,1000,1,86.18,,,,,,
03/05/2021 17:54:00,1000,1,86.18,,,,,,
03/05/2021 17:55:00,1000,1,86.18,21,0.35,0.01,0.042,0.42,0.010
03/05/2021 17:56:00,1000,1,86.18,,,,,,
03/05/2021 17:57:00,1000,1,86.18,,,,,,
03/05/2021 17:58:00,1000,1,86.18,,,,,,
03/05/2021 17:59:00,1000,1,86.18,,,,,,
03/05/2021 18:00:00,1000,1,86.18,21,0.35,0.01,0.042,0.42,0.010
03/05/2021 18:01:00,1000,1,86.18,,,,,,
03/05/2021 18:02:00,1000,1,86.18,,,,,,
03/05/2021 18:03:00,1000,1,86.18,,,,,,
03/05/2021 18:04:00,1000,1,86.18,,,,,,
03/05/2021 18:05:00,1000,1,86.18,21,0.39,0.01,0.049,0.45,0.139
03/05/2021 18:06:00,1000,1,86.18,,,,,,
03/05/2021 18:07:00,1000,1,86.18,,,,,,
03/05/2021 18:08:00,1000,1,86.18,,,,,,
03/05/2021 18:09:00,1000,1,86.18,,,,,,
03/05/2021 18:10:00,1000,1,86.18,21,0.48,0.01,0.066,0.44,0.096
03/05/2021 18:11:00,1000,1,86.18,,,,,,
03/05/2021 18:12:00,1000,1,86.18,,,,,,
03/05/2021 18:13:00,1000,1,86.18,,,,,,
03/05/2021 18:14:00,1000,1,86.18,,,,,,
03/05/2021 18:15:00,1000,1,86.18,21,0.35,0.01,0.042,0.42,0.010
03/05/2021 18:16:00,1000,1,86.18,,,,,,
03/05/2021 18:17:00,1000,1,86.18,,,,,,
03/05/2021 18:18:00,1000,1,86.18,,,,,,
03/05/2021 18:19:00,1000,1,86.18,,,,,,
03/05/2021 18:20:00,1000,1,86.18,21,0.39,0.01,0.049,0.42,0.010
03/05/2021 18:21:00,1000,1,86.18,,,,,,
03/05/2021 18:22:00,1000,1,86.18,,,,,,
03/05/2021 18:23:00,1000,1,86.18,,,,,,
03/05/2021 18:24:00,1000,1,86.18,,,,,,
03/05/2021 18:25:00,1000,1,86.18,21,0.52,0.01,0.075,0.43,0.053
03/05/2021 18:26:00,1000,1,86.18,,,,,,
03/05/2021 18:27:00,1000,1,86.18,,,,,,
03/05/2021 18:28:00,1000,1,86.18,,,,,,
03/05/2021 18:29:00,1000,1,86.18,,,,,,
03/05/2021 18:30:00,1000,1,86.18,21,0.35,0.01,0.042,0.44,0.096
03/05/2021 18:31:00,1000,1,86.18,,,,,,
03/05/2021 18:32:00,1000,1,86.18,,,,,,
03/05/2021 18:33:00,1000,1,86.18,,,,,,
03/05/2021 18:34:00,1000,1,86.18,,,,,,
03/05/2021 18:35:00,1000,1,86.18,21,0.35,0.01,0.042,0.44,0.096
03/05/2021 18:36:00,1000,1,86.18,,,,,,
03/05/2021 18:37:00,1000,1,86.18,,,,,,
03/05/2021 18:38:00,1000,1,86.18,,,,,,
03/05/2021 18:39:00,1000,1,86.18,,,,,,
03/05/2021 18:40:00,1000,1,86.18,21,0.39,0.01,0.049,0.44,0.096
03/05/2021 18:41:00,1000,1,86.18,,,,,,
03/05/2021 18:42:00,1000,1,86.18,,,,,,
03/05/2021 18:43:00,1000,1,86.18,,,,,,
03/05/2021 18:44:00,1000,1,86.18,,,,,,
03/05/2021 18:45:00,1000,1,86.18,21,0.39,0.01,0.049,0.42,0.010
03/05/2021 18:46:00,1000,1,86.18,,,,,,
03/05/2021 18:47:00,1000,1,86.18,,,,,,
03/05/2021 18:48:00,1000,1,86.18,,,,,,
03/05/2021 18:49:00,1000,1,86.18,,,,,,
03/05/2021 18:50:00,1000,1,86.18,21,0.35,0.01,0.042,0.43,0.053
03/05/2021 18:51:00,1000,1,86.18,,,,,,
03/05/2021 18:52:00,1000,1,86.18,,,,,,
03/05/2021 18:53:00,1000,1,86.18,,,,,,
03/05/2021 18:54:00,1000,1,86.18,,,,,,
03/05/2021 18:55:00,1000,1,86.18,21,0.35,0.01,0.042,0.45,0.139
03/05/2021 18:56:00,1000,1,86.18,,,,,,
03/05/2021 18:57:00,1000,1,86.18,,,,,,
03/05/2021 18:58:00,1000,1,86.18,,,,,,
03/05/2021 18:59:00,1000,1,86.18,,,,,,
03/05/2021 19:00:00,1000,1,86.18,21,0.35,0.01,0.042,0.44,0.096
03/05/2021 19:01:00,1000,1,86.18,,,,,,
03/05/2021 19:02:00,1000,1,86.18,,,,,,
03/05/2021 19:03:00,1000,1,86.18,,,,,,
03/05/2021 19:04:00,1000,1,86.18,,,,,,
03/05/2021 19:05:00,1000,1,86.18,21,0.39,0.01,0.049,0.44,0.096
03/05/2021 19:06:00,1000,1,86.18,,,,,,
03/05/2021 19:07:00,1000,1,86.18,,,,,,
03/05/2021 19:08:00,1000,1,86.18,,,,,,
03/05/2021 19:09:00,1000,1,86.18,,,,,,
03/05/2021 19:10:00,1000,1,86.18,21,0.39,0.01,0.049,0.44,0.096
03/05/2021 19:11:00,1000,1,86.18,,,,,,
03/05/2021 19:12:00,1000,1,86.18,,,,,,
03/05/2021 19:13:00,1000,1,86.18,,,,,,
03/05/2021 19:14:00,1000,1,86.18,,,,,,
03/05/2021 19:15:00,1000,1,86.18,21,0.39,0.01,0.049,0.44,0.096
03/05/2021 19:16:00,1000,1,86.18,,,,,,
03/05/2021 19:17:00,1000,1,86.18,,,,,,
03/05/2021 19:18:00,1000,1,86.18,,,,,,
03/05/2021 19:19:00,1000,1,86.18,,,,,,
03/05/2021 19:20:00,1000,1,86.18,21,0.39,0.01,0.049,0.44,0.096
03/05/2021 19:21:00,1000,1,86.18,,,,,,
03/05/2021 19:22:00,1000,1,86.18,,,,,,
03/05/2021 19:23:00,1000,1,86.18,,,,,,
03/05/2021 19:24:00,1000,1,86.18,,,,,,
03/05/2021 19:25:00,1000,1,86.18,21,0.35,0.01,0.042,0.45,0.139
03/05/2021 19:26:00,1000,1,86.18,,,,,,
03/05/2021 19:27:00,1000,1,86.18,,,,,,
03/05/2021 19:28:00,1000,1,86.18,,,,,,
03/05/2021 19:29:00,1000,1,86.18,,,,,,
03/05/2021 19:30:00,1000,1,86.18,21,0.35,0.01,0.042,0.44,0.096
03/05/2021 19:31:00,1000,1,86.18,,,,,,
03/05/2021 19:32:00,1000,1,86.18,,,,,,
03/05/2021 19:33:00,1000,1,86.18,,,,,,
03/05/2021 19:34:00,1000,1,86.18,,,,,,
03/05/2021 19:35:00,1000,1,86.18,21,0.35,0.01,0.042,0.45,0.139
03/05/2021 19:36:00,1000,1,86.18,,,,,,
03/05/2021 19:37:00,1000,1,86.18,,,,,,
03/05/2021 19:38:00,1000,1,86.18,,,,,,
03/05/2021 19:39:00,1000,1,86.18,,,,,,
03/05/2021 19:40:00,1000,1,86.18,21,0.39,0.01,0.049,0.45,0.139
03/05/2021 19:41:00,1000,1,86.18,,,,,,
03/05/2021 19:42:00,1000,1,86.18,,,,,,
03/05/2021 19:43:00,1000,1,86.18,,,,,,
03/05/2021 19:44:00,1000,1,86.18,,,,,,
03/05/2021 19:45:00,1000,1,86.18,21,0.39,0.01,0.049,0.44,0.096
03/05/2021 19:46:00,1000,1,86.18,,,,,,
03/05/2021 19:47:00,1000,1,86.18,,,,,,
03/05/2021 19:48:00,1000,1,86.18,,,,,,
03/05/2021 19:49:00,1000,1,86.18,,,,,,
03/05/2021 19:50:00,1000,1,86.18,21,0.39,0.01,0.049,0.44,0.096
03/05/2021 19:51:00,1000,1,86.18,,,,,,
03/05/2021 19:52:00,1000,1,86.18,,,,,,
03/05/2021 19:53:00,1000,1,86.18,,,,,,
03/05/2021 19:54:00,1000,1,86.18,,,,,,
03/05/2021 19:55:00,1000,1,86.18,21,0.35,0.01,0.042,0.43,0.053
03/05/2021 19:56:00,1000,1,86.18,,,,,,
03/05/2021 19:57:00,1000,1,86.18,,,,,,
03/05/2021 19:58:00,1000,1,86.18,,,,,,
03/05/2021 19:59:00,1000,1,86.18,,,,,,
03/05/2021 20:00:00,1000,1,86.18,21,0.39,0.01,0.049,0.43,0.053
03/05/2021 20:01:00,1000,1,86.18,,,,,,
03/05/2021 20:02:00,1000,1,86.18,,,,,,
03/05/2021 20:03:00,1000,1,86.18,,,,,,
03/05/2021 20:04:00,1000,1,86.18,,,,,,
03/05/2021 20:05:00,1000,1,86.18,21,0.39,0.01,0.049,0.44,0.096
03/05/2021 20:06:00,1000,1,86.18,,,,,,
03/05/2021 20:07:00,1000,1,86.18,,,,,,
03/05/2021 20:08:00,1000,1,86.18,,,,,,
03/05/2021 20:09:00,1000,1,86.18,,,,,,
03/05/2021 20:10:00,1000,1,86.18,21,0.35,0.01,0.042,0.43,0.053
03/05/2021 20:11:00,1000,1,86.18,,,,,,
03/05/2021 20:12:00,1000,1,86.18,,,,,,
03/05/2021 20:13:00,1000,1,86.18,,,,,,
03/05/2021 20:14:00,1000,1,86.18,,,,,,
03/05/2021 20:15:00,1000,1,86.18,21,0.48,0.01,0.066,0.46,0.182
03/05/2021 20:16:00,1000,1,86.18,,,,,,
03/05/2021 20:17:00,1000,1,86.18,,,,,,
03/05/2021 20:18:00,1000,1,86.18,,,,,,
03/05/2021 20:19:00,1000,1,86.18,,,,,,
03/05/2021 20:20:00,1000,1,86.18,21,0.35,0.01,0.042,0.42,0.010
03/05/2021 20:21:00,1000,1,86.18,,,,,,
03/05/2021 20:22:00,1000,1,86.18,,,,,,
03/05/2021 20:23:00,1000,1,86.18,,,,,,
03/05/2021 20:24:00,1000,1,86.18,,,,,,
03/05/2021 20:25:00,1000,1,86.18,21,0.39,0.01,0.049,0.42,0.010
03/05/2021 20:26:00,1000,1,86.18,,,,,,
03/05/2021 20:27:00,1000,1,86.18,,,,,,
03/05/2021 20:28:00,1000,1,86.18,,,,,,
03/05/2021 20:29:00,1000,1,86.18,,,,,,
03/05/2021 20:30:00,1000,1,86.18,21,0.39,0.01,0.049,0.45,0.139
03/05/2021 20:31:00,1000,1,86.18,,,,,,
03/05/2021 20:32:00,1000,1,86.18,,,,,,
03/05/2021 20:33:00,1000,1,86.18,,,,,,
03/05/2021 20:34:00,1000,1,86.18,,,,,,
03/05/2021 20:35:00,1000,1,86.18,21,0.39,0.01,0.049,0.42,0.010
03/05/2021 20:36:00,1000,1,86.18,,,,,,
03/05/2021 20:37:00,1000,1,86.18,,,,,,
03/05/2021 20:38:00,1000,1,86.18,,,,,,
03/05/2021 20:39:00,1000,1,86.18,,,,,,
03/05/2021 20:40:00,1000,1,86.18,21,0.43,0.01,0.058,0.42,0.010
03/05/2021 20:41:00,1000,1,86.18,,,,,,
